syntactic_category,acc_mean,hits_mean,misses_mean,correct_rejections_mean,false_alarms_mean,false_alarm_rate_mean,hit_rate_mean,num_meanings_human_mean,num_synonyms_human_mean,Log Subtlex frequency_mean,Log Subtlex CD_mean,google_ngram_frequency_mean,concreteness_mean,imageability_mean,familiarity_mean,valence_mean,arousal_mean,num_ratings_meanings_mean,num_ratings_synonyms_mean,multi_word_mean,log_topic_variability_mean,log_document_frequency_mean,log_orthographic_neighborhood_size_mean,log_phonological_neighborhood_size_mean,num_ratings_meanings.1_mean,num_ratings_synonyms.1_mean,num_meanings_human_demean_mean,num_synonyms_human_demean_mean,google_ngram_frequency_demean_mean,arousal_demean_mean,concreteness_demean_mean,familiarity_demean_mean,imageability_demean_mean,valence_demean_mean,log_topic_variability_demean_mean,log_document_frequency_demean_mean,log_orthographic_neighborhood_size_demean_mean,log_phonological_neighborhood_size_demean_mean,acc_demean_mean,num_meanings_human_zscore_mean,num_synonyms_human_zscore_mean,google_ngram_frequency_zscore_mean,arousal_zscore_mean,concreteness_zscore_mean,familiarity_zscore_mean,imageability_zscore_mean,valence_zscore_mean,log_topic_variability_zscore_mean,log_document_frequency_zscore_mean,log_orthographic_neighborhood_size_zscore_mean,log_phonological_neighborhood_size_zscore_mean,acc_zscore_mean,acc_std,hits_std,misses_std,correct_rejections_std,false_alarms_std,false_alarm_rate_std,hit_rate_std,num_meanings_human_std,num_synonyms_human_std,Log Subtlex frequency_std,Log Subtlex CD_std,google_ngram_frequency_std,concreteness_std,imageability_std,familiarity_std,valence_std,arousal_std,num_ratings_meanings_std,num_ratings_synonyms_std,multi_word_std,log_topic_variability_std,log_document_frequency_std,log_orthographic_neighborhood_size_std,log_phonological_neighborhood_size_std,num_ratings_meanings.1_std,num_ratings_synonyms.1_std,num_meanings_human_demean_std,num_synonyms_human_demean_std,google_ngram_frequency_demean_std,arousal_demean_std,concreteness_demean_std,familiarity_demean_std,imageability_demean_std,valence_demean_std,log_topic_variability_demean_std,log_document_frequency_demean_std,log_orthographic_neighborhood_size_demean_std,log_phonological_neighborhood_size_demean_std,acc_demean_std,num_meanings_human_zscore_std,num_synonyms_human_zscore_std,google_ngram_frequency_zscore_std,arousal_zscore_std,concreteness_zscore_std,familiarity_zscore_std,imageability_zscore_std,valence_zscore_std,log_topic_variability_zscore_std,log_document_frequency_zscore_std,log_orthographic_neighborhood_size_zscore_std,log_phonological_neighborhood_size_zscore_std,acc_zscore_std
ADJ,0.753460958597849,45.73684210526316,31.74342105263158,76.7532894736842,8.3125,0.09752543510304205,0.5896747298852312,1.4824558259199223,2.8711168670940346,2.1885914675767917,2.0812552901023893,-12.31502225373976,2.1621222589672597,2.2943787473330843,4.602627723028131,2.978458307096751,3.081522076559977,26.36842105263158,23.276315789473685,0.019736842105263157,2.947776014084507,4.368628206572771,0.683094237235796,0.9334834929141109,26.36842105263158,23.276315789473685,0.1368896154943935,1.4113460846566994,2.290674861206603,0.08293324222070807,-1.4228884588440192,0.28023794198568047,-0.9275986205900373,-0.17001316747041567,0.44414522172570287,0.17474372733688995,-0.5332004876223128,-0.6909965770407241,-0.04460593430747419,0.4301228544285194,1.1833945581714467,0.9155594971674589,0.12512602470762377,-1.4280579344024764,0.4142455558330289,-0.9244906222694913,-0.2317030286455765,0.5275429418137377,0.11734965350343227,-0.5336304123371449,-0.5526405184138572,-0.6668546916347009,0.058992291336328107,10.022902382693687,9.11133679680264,8.557415619271099,5.250589311573689,0.060190139098796794,0.11370804455112872,0.3357941088704447,0.7363266158187196,0.896443752845648,0.8041006729726079,1.9337110930587442,0.5940930163253473,0.7133979531505464,0.4270630093992946,1.0044838984497877,0.8052268777114524,2.513814532796304,2.5438656388254364,0.13932390908053052,0.7371855312026753,1.5323330671217994,0.8610944865691921,1.0316082398859712,2.513814532796304,2.5438656388254364,0.3357941088704448,0.7363266158187197,1.9337110930587444,0.8052268777114527,0.5940930163253476,0.4270630093992945,0.7133979531505463,1.004483898449788,0.7371855312026754,1.5323330671217992,0.8610944865691921,1.0316082398859712,0.058992291336328086,1.055103559798897,0.617399884882682,0.7728847013650099,1.2148908627933501,0.5962514071031033,0.631281233550368,0.7110076524417526,1.3689643276426298,0.8756078074692406,1.0290426856462815,0.8617887953895623,0.8250525855455726,0.8819294306614222
NOUN,0.8313403972077564,57.4,20.37312252964427,78.18735177865612,7.127272727272727,0.08378935676827215,0.7380965086955178,1.2405936221033358,0.6668664915957456,1.991029818181818,1.7874812727272726,-14.995972285032895,4.257648560352686,3.6816445836910603,4.1568825110868,3.27982349889327,2.8988875946760464,25.362845849802373,22.28379446640316,0.6648221343873518,2.0685456334459458,3.793310435810811,1.1723297452711383,1.5671280864462667,25.362845849802373,22.28379446640316,-0.10497258832219294,-0.7929042908415893,-0.39027517008652923,-0.09970123966322274,0.6726378425414061,-0.16550726995565032,0.4596672157679388,0.13135202432610368,-0.43508515891285815,-0.4005740434250692,-0.04396497958697031,-0.05735198350856829,0.033273504302433234,-0.3298358985290649,-0.664839498358028,-0.1559890251264862,-0.15042484103396264,0.6750815933955919,-0.2446515648501616,0.4581270615429271,0.17901355705511254,-0.5167816593423546,-0.2690066528555561,-0.04400042897561551,-0.045868577285832525,0.4974358859576018,0.05060342925037729,9.281702430050215,7.436007916814664,9.253403309449169,4.643161322374299,0.05467334352292557,0.09133777924817317,0.28028482517371184,0.7321212719124338,0.7892779426582347,0.7093372539297402,2.444747763504567,0.5474301227785505,0.9174185133325258,0.7555048034759584,0.5810943011133161,0.6064656881582139,3.099669969536756,3.0756698594460317,0.4722393000076411,0.7284793665452192,1.3273849510997748,0.9806438937579962,1.25893911076425,3.099669969536756,3.0756698594460317,0.28028482517371184,0.7321212719124337,2.4447477635045667,0.6064656881582139,0.5474301227785511,0.7555048034759585,0.917418513332526,0.5810943011133163,0.728479366545219,1.327384951099775,0.9806438937579962,1.2589391107642505,0.05060342925037726,0.8806870310893158,0.6138737610296878,0.9771408727454618,0.9150087305023111,0.549418983270093,1.116781350279875,0.9143446243299079,0.791946362154973,0.8652668750655013,0.8914091879070558,0.981434596422684,1.0068657153177645,0.7565166996796746
VERB,0.7501964584873604,47.81711409395973,29.835570469798657,74.54194630872483,10.96476510067114,0.12784877247105203,0.6156241755664532,1.4985458767296869,2.422815611596686,2.265883419689119,2.1035051813471504,-14.94574253046205,2.883116792767157,2.719478966434746,4.530736026227433,2.9563971325176457,3.1679015231628957,26.04530201342282,22.98993288590604,1.0,2.912070596491228,4.694935656641604,1.5902231737653563,2.1098314337879507,26.04530201342282,22.98993288590604,0.15297966630415805,0.963044829159351,-0.3400454155156844,0.16931268882362666,-0.7018939250441222,0.2083462451849823,-0.5024984014883755,-0.19207434204952067,0.4084398041324239,0.501051177405724,0.37392844890724775,0.48535136383311595,-0.04787043441796287,0.48067963740435654,0.8075000331187668,-0.13591270193607785,0.2554515308671897,-0.7044439657501188,0.30797580631243565,-0.5008147377212718,-0.261769176118224,0.4851330719908461,0.3364823616397455,0.3742299510354266,0.38817099568034164,-0.7156586736231828,0.05826588242325011,9.738864827490787,8.701964030800465,9.460750529173875,6.456090872694893,0.0728858715120003,0.10551694193803382,0.296016501414339,0.6891569656978078,1.0253276259422968,0.9117018224846849,2.2460437546431975,0.5518193659854873,0.6874132550411026,0.46604141899039037,0.7991058316192977,0.657898162601256,2.7093913377804317,2.7181121715265437,0.0,0.7145638696319995,1.525940159042415,0.9580272010003779,1.1375441621667943,2.7093913377804317,2.7181121715265437,0.2960165014143391,0.6891569656978077,2.246043754643197,0.657898162601256,0.5518193659854871,0.4660414189903903,0.6874132550411024,0.7991058316192974,0.7145638696319994,1.525940159042415,0.9580272010003777,1.1375441621667945,0.058265882423250134,0.9301177601123001,0.5778487727417387,0.8977208967727723,0.9926077836155073,0.5538241729732835,0.6888988167803223,0.685110018280326,1.0890641245581896,0.8487384473816979,1.0247495098085666,0.9587996676067543,0.9097772932404328,0.8710696829786989
